X,Y,ELEVATION,CLASS,SYNTHETIC,KEY_POINT,WITHHELD,OVERLAP,INTENSITY,SCAN_ANGLE,RETURN_CNT,RETURN_NUM,GPS_TIME,SOURCE_ID,ELEVATION,CLASS,SYNTHETIC,KEY_POINT,WITHHELD,OVERLAP,INTENSITY,SCAN_ANGLE,RETURN_CNT,RETURN_NUM,GPS_TIME,SOURCE_ID
591456.752,2871231.105,-55.835,40 (Bathymetric Point),,,,,15905,0.1,2,2,341843446.820674,6,-55.835,40 (Bathymetric Point),,,,,15905,0.1,2,2,341843446.820674,6
591458.274,2871231.082,-56.006,40 (Bathymetric Point),,,,,13756,0.1,2,2,341843446.857777,6,-56.006,40 (Bathymetric Point),,,,,13756,0.1,2,2,341843446.857777,6
591459.826,2871231.148,-56.016,40 (Bathymetric Point),,,,,14817,0.1,2,2,341843446.894880,6,-56.016,40 (Bathymetric Point),,,,,14817,0.1,2,2,341843446.894880,6
591457.232,2871231.252,-55.948,40 (Bathymetric Point),,,,,15302,0.1,2,2,341843446.894980,6,-55.948,40 (Bathymetric Point),,,,,15302,0.1,2,2,341843446.894980,6
591458.823,2871231.330,-56.009,40 (Bathymetric Point),,,,,14287,0.1,2,2,341843446.932083,6,-56.009,40 (Bathymetric Point),,,,,14287,0.1,2,2,341843446.932083,6
591460.426,2871231.296,-55.91,40 (Bathymetric Point),,,,,13087,0.1,2,2,341843446.969186,6,-55.91,40 (Bathymetric Point),,,,,13087,0.1,2,2,341843446.969186,6
591457.771,2871231.477,-56.017,40 (Bathymetric Point),,,,,16161,0.1,2,2,341843446.969286,6,-56.017,40 (Bathymetric Point),,,,,16161,0.1,2,2,341843446.969286,6
591459.353,2871231.477,-55.873,40 (Bathymetric Point),,,,,13966,0.1,2,2,341843447.006389,6,-55.873,40 (Bathymetric Point),,,,,13966,0.1,2,2,341843447.006389,6
591456.768,2871231.725,-55.851,40 (Bathymetric Point),,,,,15047,0.1,2,2,341843447.006489,6,-55.851,40 (Bathymetric Point),,,,,15047,0.1,2,2,341843447.006489,6
591458.431,2871231.637,-55.834,40 (Bathymetric Point),,,,,12111,0.1,2,2,341843447.043592,6,-55.834,40 (Bathymetric Point),,,,,12111,0.1,2,2,341843447.043592,6
